descripcion_procesada_es,fuente,cluster,sentimiento,frame,subtopico
conoce nuevo amigos bajo tiene hermosos paraisos naleses alrededores aprovecha conocer bello ar recife durante tour bu ceo dejate sorprender diferentes criaturas submarinas pd recuerda siempre admirar tortugas distancia respetuosa dejarlas moverse libertad rodeado hermosos paraisos naturales hermoso reef gira diving sientete asombrado todas diferentes criaturas underwater pd recuerde siempre mantener distancia segura turtles dejarlos moverse libremente 3 horas 12 xc lak arad mir arcu idar,post,3,NEU,NEUTRAL,-1
colores nuevo levantarse temprano durante tiene ventajas ejemplo presenciar hermosos mane ceres boulevard captura presionante paisaje promica vez qe nos levantarse temprano durante tiene beneficios ver hermosas sunrises boulevard capture impresionante paisaje proxima vez vengas vs sunrise,post,0,NEU,OPORTUNIDAD,-1
qe llevaras recuerdo malecon engontaras puestos itinerantes mejores souvenirs hechos quieren comartir amor ciadad contigo llevarias casa recuerdo paseo maritimo encontraras puestos mejores souvenirs hechos,post,6,NEU,NEUTRAL,-1
estrellas ciudad manaties hijo sieres tan iconnicos hasta tienen nuestra recomendacion visite noche ver fuente ilumina conferentes colores gran espectaculo manaties son iconicos tanto incluso le recomendamos vengas noche ver fuente iluminada diferentes colores encantara espectaculo,post,0,NEU,NEUTRAL,-1
conoce sen iguual tambien guarda podras conocer recorres personala sin duda durante ciudad sur bay of contiene uct sin dudas imprescindible durante ciudad southern,post,6,NEU,NEUTRAL,-1
manjares orilla calder it supera disfruta delicias base pescados maris cos frescos acompananos deleitate sabor cuentanos unete nosotros calder it disfruta seafood fresh sabores,post,8,NEU,RESPONSABILIDAD,-1
paraisos naturales cerca recorriendo sur llegamos pueblo hua y pix laguna forma parte gran sistema lagunar rio hondo hermosas vistas hacen perfecto pasar tranquilo viajando sur llegaras hua y pix ciudad encuentra laguna parte sistema laguna grande rio hondo hermosas vistas convierten perfecto pasar tranquilo 43 laguna milagro s,post,3,POS,NEUTRAL,-1
exploradores nivel foto fue tomada reconocador cual recordando recorridos zona sar o logic sur intenta adivinar deja respuesta comentarios foto fue tomada reconocer cual tours arda eo logical sites sur intenta adivinar deja respuesta comentarios,post,6,NEU,NEUTRAL,-1
recorriendo sobre dos ruedas ya conocas bic tic let medio transporte pueblo costero renta bajo costo bajo impacto ambiental diversion camino ya sabes bike alquiler bajo costo bajo impacto ambiental diversion camino 1 hr 50 maha hu arad mir arcu idar,post,6,NEU,NEUTRAL,-1
nada aterrizar caer sol vuela directo aero puerto internacional e cielos estan desespejados aventura platicanos comentarios sitios planeas conocer durante vuela directamente international airport cielos estan despejados aventura cuentanos comentarios lugares planea visitar durante trip,post,6,POS,RESPONSABILIDAD,-1
dos culturas convierten uct e podemos ver mezcla entre dos culturas dieron vida somos hoy podemos ver fusion dos culturas dieron vida somos hoy mejor dos mundo s history,post,9,NEU,NEUTRAL,-1
buscando amor pasar tarde tranquila todo suave brisa marina refrescara mientras caminas bajo sol pero aun recuerda usar bloador solar biodegradable poder pasear durante tiempo pasar tarde tranquila todo bay aunque suave brisa marina enfriara mientras caminas bajo sol olvides usar protector solar biodegradable caminatas largas arad mir arcu idar landscape,post,2,NEU,NEUTRAL,-1
hasta peces son felices nos regala comica sonrisa pez loro cuyos hermosos colores podras observar bajo guia tour snorkel buceo aprender cuidar nos seres marinos incluso peces son felices sonrisa divertida pez loro cuyos hermosos colores ver bajo guia gira s nor king diving aprende ayudar proteger estas increibles criaturas marinas arad mir arcu idar wildlife,post,3,NEU,NEUTRAL,-1
empezamos dieta manana boulevard acompanados delicioso mach acad o especie raspado hielo dulce preparado fruta natural decorado todo tip dulces encantara empiece perder peso manana largo bu levar d disfrutando delicioso machacado dulce hielo afeitado fruta fresca todo tipo ingredientes encantara food ie,post,8,NEU,NEUTRAL,-1
vista cielo creas aves son unicas pueden gozar vista privilegiada vuelas directamento aero puerto selecciona asiento junto ventanilla capturar paisaje unico piense aves son unicas pueden disfrutar impresionante view vuela directamente elija asiento ventana capturar paisaje unico,post,0,NEU,NEUTRAL,-1
naturaleza pasado historico hermosa lago gue rer o debe nombre hoy considerado electrica electronico demuestra sur fue escenario importante acontecimientos nuestro interesante pasado explora zona conocer hermoso guerrero lagoon le debe nombre hombre considerado padre mezcla carreras esto muestra sur fue escenario eventos importantes nuestro pasado interesante explore region aprenda 35 laguna guerrero landscape,post,3,POS,NEUTRAL,-1
calma despues tormenta buscas escenario perfecto capturar bella postal regalara toque magico buscas inclusion desesperado lluvia demostramos cualquier viene acompanado color buscando escenario perfecto capturar hermosa imagen le dara foto ese toque magico incluso lluvioso todos dias vienen color landscape,post,0,NEU,NEUTRAL,-1
paraisos cercanos aprovecha cercania visitar rapid os bac lar nada rato singual refrescara aguas azul turquesa deja corriente lesve todas preocupcomaciones entra vaca cac i ones aproveche proximidad ir bac lar rapids nade tiempo uct entra estado animo vacation 36 bac lar landscape,post,3,NEU,NEUTRAL,-1
mejor opcion conectar vibra empieza explora todo conmemora foto letras favoritos etiqueta compartimento queremos ver tan creativo eres comience explore todo tiene inmortalice foto signo favorito etiquete cuando comparta queremos ver creativo eres landscape,post,6,NEU,NEUTRAL,-1
siempre estaremos enamorados colores vibra caribena diversidad actividades hara convierta tambien favorito 1 pasea kayak 2minte sube bicicleta acuatica 3 descansa hamaca 4 nada laguna 5minte haz recorrido velero estaremos siempre enamorado colores ambiente diferentes cosas hacer tambien convertiran favorito 1ans kayak 2minte montar bicicleta agua 3 relajandose hamaca 4 nadando laguna 5 pasva tour velero 36 bac lar landscape,post,3,NEU,NEUTRAL,-1
honor histia localizado explicada palacio gobierno junto encontroas cara obelisco encuentran inscritos nombres distintos heroes conoce alguno ellos uct conoces historias landscape,post,6,NEU,NEUTRAL,-1
paraiso lleno vida parte sistema ar rec if mesoamerica no parque nacional arriesgadores xcalak reservas cielo bello imaginas bajo parte mesoamerican barrier reef system parque nacional xcalak reef reservas electricas tan hermoso cielo imaginas debajo sea 3 horas 12 xc lak luisvargas arad mir arcu idar landscape,post,3,NEU,NEUTRAL,-1
quieres sonreir debes pedir interesante guarda sur sera facil descubrir sonries f eli cid ad todos dias menciona quien vendras proximas vaca ci ones quieres sonreir imprescindible uct entonces quien viene contigo proximo vacation landscape,post,6,NEU,NEUTRAL,-1
naturaleza mejor dos mundo s encanto recae bien combina riqueza cultural pasado mane cer enmarca mizcla museo delf aro palmeras protagonistas history best of two worlds ciudad encantadora combina riqueza cultural pasado sunrise enmarcada mezcla lighthouse museum palmeras landscape,post,3,NEU,NEUTRAL,-1
aventura comparacion sin entre be lice encuentra cenote coco dr ilo dorado sitio sen dudas dejara sin palabras ademas podras aprovechar maximo divertidas actividades eco turismo famosas sur belize cenote cocodrilo dorado sitio estamos seguros dejara sin palabras sin mencionar puede pasar momento vida divertidas actividades co tourism famosas sur 2 horas 22 cenote coco dr ilo dorado arad mir arcu idar,post,3,NEU,NEUTRAL,-1
iconos boulevard verdaderos conocedores pueden decirnos monumento fue tomada fotografia intenta adivinar comentarios red pescar atraviesa foto verdaderos insiders pueden decirnos monumento fue tomado foto cual suposicion cuentanos comentarios red pesca puede ver foto landscape,post,1,NEU,RESPONSABILIDAD,-1
llena maravillas sigue recorrido hacia norte llegaras calder it encontaras varios lugares majestuosas vistas captura paisajes isueno hacia norte largo bay llegaras calder it encontraras varios lugares majestic ocean views captura paisajes sonadores landscape,post,3,NEU,NEUTRAL,-1
paseo durante caminata vespertina boulevard detente momento visitante museo delf aro evening stroll along boulevard stop moment lighthouse museum magical city learn history navigation area mejor dos mundo s,post,4,NEU,NEUTRAL,-1
origen derras nombre dzibanche nombre thomas gann medico militar arqueologo amateur ingles asigno sitio durante 1927 sabias significan dzibanche nombre thomas gann medico militar ingles arqueologo aficionado dio sitio durante 1927 sabias significa 1 hr 20 d zi ban che landscape,post,6,NEU,NEUTRAL,-1
noche bajo estrellas acampa selva localidad raudales perfecto apreciar cielo nocturno debido alejado zonas urbanas podras ver claridad estrellas firmamento uct camp jungla raudales perfecto apreciar cielo nocturno pueblo lejos zonas urbanas podra ver claramente estrella arriba pero ten cuidado perderas cuenta 40 rau dales arad mir arcu idar,post,0,NEU,RESPONSABILIDAD,-1
respira frescura selva union sitio perfecto amantes natural eza pues pueden vivir distintas experiments haran sentrte armonia entorno animate explorar alla union perfecto amantes vivir diferentes experiencias haran sentir armonia entorno atrevete explorar lejos 1 hr 56 union arad mir arcu idar,post,2,NEU,NEUTRAL,-1
vistas valen oro paseo boulevard cierre perfecto lleno aventuras disfruta hermosos tarde ceres sobre resalta dorado paseo boulevard manera perfecta terminar lleno aventuras disfrute hermosos sunsets sobre contra landscape,post,2,NEU,NEUTRAL,-1
encuentro magico bajo reserva tour bu ceo xcalak habitan aguas poco suerte encontaras man at i tan fotogenico retrato reserve gira diving xcalak poco suerte encontraras manatee tan fotogenico retratado 3 horas 12 xc lak underwater wildlife,post,3,NEU,NEUTRAL,-1
cuna mestizaje le conoce porque fue nacio primer mestizo continente americano hijo princesa zazil ha naufrago espanol gonzalo guerrero visitanos deja monumentosos relaten conocido cuna birracialismo ya primer mestizo continente estadounidense nacio hijo princesa zazil ha marinero espanol gonzalo guerrero deja nuestros monumentos cuenten sobre viajera,post,6,NEU,NEUTRAL,-1
miradores agua hasta llegaras paseo lancha uct punto podras observar horizonte rodeado agua cielo azul hasta llegaras bote bay vas hasta vistazo dos hermanos podras maravillarse agua horizonte cielo azul landscape,post,3,NEU,NEUTRAL,-1
vista preciosa cualquier perspectiva toma aerea evidente importa angulo miremos laguna brilla identificar punto exacta medio foto recorrerlo velocidad sobre kayak disparo aereo demuestra importa angulo veamos laguna brilla identificar exacto medio foto acelerarlo kayak 36 bac lar landscape,post,3,NEU,NEUTRAL,-1
aventura inicia nos cuentan emi nana tiempo transcurre distinto cuando verlo pasar llenas momentos experiencia personas idiomas sensaciones sentimientos nevos aparrovemalo maximo nos dicen emi nana tienes sensacion diferente tiempo cuando verlo pasar llenas nuevos momentos experiencias personas idiomas sentimientos sensaciones aprovecha maximo landscape,post,9,NEU,RESPONSABILIDAD,-1
magia colores laguna enorme extension aguas distintas profundidades cuyo fondo yace arena blanca muy suave resultando unespectaculo protagonizado comenta ya tiene visto maravilla persona laguna gran extension agua diferentes profundidades cuyo fondo encuentra arena blanca muy suave resulta increible combinacion deja comentarios ya visto maravilla persona 36 bac lar drone landscape,post,3,NEU,NEUTRAL,-1
conoce efecto aquel vez conoca increiques alrededores ponlo prueba persona calder it hizo ni siquiera necesitaras musica efecto sientelo usted mismo calder it igual ni siquiera necesitaras musica landscape,post,6,NEU,NEUTRAL,-1
recuerdo nuestra monumento lena cimi to emblema fortaleza habitantes desesperados paso huracan janet 1955 lograron ponerse pastel renaissance monument conmemora resistencia gente puso pie despues destruccion huracan janet 1955 escucha cuentos lugarenos,post,6,NEU,NEUTRAL,-1
sentemonos observar invitamos tomar asiento banca descanso tras paseo boulevard spot tienes mejor vista ciudad sabia cual nos referimos quitate carga banco despues buen paseo boulevard disfruta mejor vista sabes cual estamos hablando dos mul landscape,post,6,NEU,NEUTRAL,-1
bienvenida sin igual terminal mari tima recibiran esculturas diferentes dioses mayas gran civilizacion cuando estes frente ellos agradece bienvenida toma foto emprende via je terminal maritima seran recibidos esculturas diferentes dioses mayas entonces cuando antes ellos agradezcales bienvenida tome foto comience adventure sunset,post,6,NEU,NEUTRAL,-1
