indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
165,"a woman in a red dress and hat walks past a blue door, female figure in maxi dress, red dress and hat, turquoise and venetian red, by Jack Smith, style steve mccurry, pink door, fuchsia and blue, architectural digest photo, slim aarons, laura letinsky and steve mccurry, long dress, long blue dress, vibrant composition and color",woman dress hat walks past door female figure maxi dress dress hat turquoise venetian jack smith style steve mccurry pink door fuchsia architectural digest slim aarons laura letinsky steve mccurry long dress long dress vibrant composition,329,238,"Prepárate para vivir una celebración en torno al maíz, un ingrediente ancestral y fundamental, únete a #LaFiestaDeNuestraCultura #VisitMeridaMx #PueblosDelMaíz2022",prepárate vivir celebración torno maíz ingrediente ancestral fundamental únete fiesta cultura visit merida pueblos,163,114,"['LaFiestaDeNuestraCultura', 'VisitMeridaMx', 'PueblosDelMaíz2022']","['fiesta', 'cultura', 'visit', 'merida', 'pueblos']",[],[]
166,"a street light with a long exposure of light, rainbow lighting, rainbow trail, rainbow road, refraction lights, refracted color lines, rainbow overlay! beautifully lit, rainbow neon strips, rainbow caustic lighting, volumetric rainbow lighting, brilliant lights, beautiful colorful lights, rainbow reflections, rainbow diffraction, colourful lighting, colorful lights, prism lights, irridescent",street light long exposure light rainbow lighting rainbow trail rainbow road refraction lights refracted lines rainbow overlay beautifully lit rainbow neon strips rainbow caustic lighting volumetric rainbow lighting brilliant lights beautiful colorful lights rainbow reflections rainbow diffraction colourful lighting colorful lights prism lights irridescent,394,358,"El maíz ha conformado por milenios la base alimentaria y nutricional de la población yucateca. Su presencia a través de los siglos le otorgan un lugar privilegiado en la cosmovisión y en el relato de la creación del pueblo maya. Según el Popol Vuh todos los seres humanos somo ""Hijos del maíz"" #VisitMeridaMx #PueblosDelMaiz2022",maíz conformado milenios base alimentaria nutricional población yucateca presencia través siglos otorgan lugar privilegiado cosmovisión relato creación pueblo maya según popol vuh seres humanos somo hijos maíz visit merida pueblos maiz,328,235,"['VisitMeridaMx', 'PueblosDelMaiz2022']","['visit', 'merida', 'pueblos', 'maiz']",[],[]
167,"a yellow gate, rusted walls, stucco walls, red fluid on walls of the church, rust and plaster materials, archways made of lush greenery, las pozas, metal rust and plaster materials, portal, sand - colored walls, walls are covered with vines, cuban setting, baroque style painting backdrop, archs and walls, breakfast at las pozas",gate rusted walls stucco walls fluid walls church rust plaster materials archways made lush greenery las pozas metal rust plaster materials portal sand colored walls walls covered vines cuban setting baroque style painting backdrop archs walls breakfast las pozas,329,263,Desde una cena con vista a la plaza grande hasta una noche de mucho baile y rumba en un bar del centro histórico. Esto y más puedes disfrutar cuando cae el sol en la ciudad ¡vive Mérida de noche! Más información aquí: https://visitmerida.mx/que-hacer/4/26 #VisitMeridaMx,cena vista plaza grande noche baile rumba bar centro histórico puedes disfrutar cae sol ciudad mérida noche información aquí visit merida,270,137,['VisitMeridaMx'],"['visit', 'merida']",[],[]
168,"a picture of a flower with the words, ' las fres tupii odoo ', inca style, on a canva, inspired by Porfirio DiDonna, by Porfirio DiDonna, by Gonzalo Endara Crow, inspired by Gonzalo Endara Crow, canva, toki pona, dorne, mayan style, by Toyen",flower words las fres tupii odoo inca style canva inspired porfirio didonna porfirio didonna gonzalo endara crow inspired gonzalo endara crow canva toki pona dorne mayan style toyen,241,181,"¡Visita el Parque de las Américas! Uno de los lugares que todo local ubica para disfrutar de un buen elote, esquite o marquesita es el Parque de las Américas. Así que, si visitas la ciudad, tienes que probar uno de estos manjares yucatecos mientras disfrutas de la calidez meridana y observas la arquitectura neomaya de este emblemático parque. Conoce más aquí: https://visitmerida.mx/que-hacer/c212 #VisitMeridaMx",parque américas lugares local ubica disfrutar buen elote esquite marquesita parque américas así visitas ciudad probar manjares yucatecos mientras disfrutas calidez meridana observas arquitectura neomaya emblemático parque conoce aquí visit merida,414,246,['VisitMeridaMx'],"['visit', 'merida']",[],[]
169,"a man standing in front of a gaze, hobbit monastery on hawaii, ( ( ( kauai ) ) ), archways made of lush greenery, ( ( ( ( kauai ) ) ) ), beachwood treehouse, the empressâ swirling gardens, garden environment, kauai springtime, jungle setting, natural botanical gardens, in a garden of a house, production photo, photograph of enchanted garden",man standing front gaze hobbit monastery hawaii kauai archways made lush greenery kauai beachwood treehouse empressâ swirling gardens garden environment kauai springtime jungle setting natural botanical gardens garden house production photograph enchanted garden,344,262,"¡Vamos a bailar al Parque de Santiago! Todos los martes en punto de las 8:30 pm disfruta de una noche al ritmo del danzón, mambo y chachacha. No olvides deleitar tu paladar con una sopa de lima y un agua de chaya con limón en uno de los mercados más icónicos de la ciudad. Más información aquí: https://visitmerida.mx/eventsVisit/eventsVisit/c714  #VisitMeridaMx",bailar parque santiago martes punto disfruta noche ritmo danzón mambo chachacha olvides deleitar paladar sopa lima agua chaya limón mercados icónicos ciudad información aquí visit merida,362,186,['VisitMeridaMx'],"['visit', 'merida']",[],[]
170,"a red light with the word ' love ' in it, chiaoscuro, helio oiticica, voque, boroque, gothique, quechua, chiaroscuro!!, silhouette!!!, duochrome, quechua!, silhuette, opaque, chauvet, claroscuro, by Otto Piene",light word love chiaoscuro helio oiticica voque boroque gothique quechua chiaroscuro silhouette duochrome quechua silhuette opaque chauvet claroscuro otto piene,209,160,"¡Vamos a disfrutar del espectáculo de Video Mapping Diálogos del Conquistador para conocer más sobre la historia de nuestra ciudad, acompañada con música de trovadores meridanos! Todos los miércoles en punto de las 8:00 pm en la fachada de la Casa de Montejo. Más información aquí: https://visitmerida.mx/eventsVisit/eventsVisit/c719 #VisitMeridaMx",disfrutar espectáculo mapping diálogos conquistador conocer historia ciudad acompañada música trovadores meridanos miércoles punto fachada casa montejo información aquí visit merida,348,181,['VisitMeridaMx'],"['visit', 'merida']",[],[]
171,"a clock tower with a clock on top, neoclassical tower with dome, lookout tower, watch tower, enchanted forest tower, the flower tower, tower, minarets, ornamental halo, clock tower, farol da barra, rotunda, clocktower, lighthouse, treehouse, wizard tower, colossal tower, detailed structures, amusement park buildings, beachwood treehouse",clock tower clock top neoclassical tower dome lookout tower watch tower enchanted forest tower flower tower tower minarets ornamental halo clock tower farol barra rotunda clocktower lighthouse treehouse wizard tower colossal tower detailed structures amusement park buildings beachwood treehouse,338,295,"¡Asiste al Pok ta Pok!

Te esperamos los sábados a las 8:00 pm en los bajos de la catedral de San Ildefonso para conocer la representación original del juego de pelota maya. ¡Te esperamos con tu familia!

#visitmeridamx",pok pok esperamos sábados bajos catedral san ildefonso conocer representación original juego pelota maya esperamos familia visitmeridamx,219,136,['visitmeridamx'],['visitmeridamx'],[],[]
172,"a close up of a cluster of small brown mushrooms, honey and bee hive, favela honeybee hive, bees covering whole body, alien hive, hive, hive city, space hive, honeycomb background, surface hives, swarming in flowers, swarming with insects, swarm, honeycomb halls, bees, honeycomb structure, made of bees, trypophobia",close cluster small brown mushrooms honey bee hive favela honeybee hive bees covering whole body alien hive hive hive city space hive honeycomb surface hives swarming flowers swarming insects swarm honeycomb halls bees honeycomb structure made bees trypophobia,316,260,"¡Visita el Museo Regional de Antropología de Yucatán / Palacio Cantón! ??

Este museo es un ejemplo de armonía entre pasado y presente. Un espacio para concer la historia de los pueblos prehispánicos y la cultura de los contemporáneos. No te puedes perder sus exposiciones, conferencias, eventos culturales y académicos.

? Martes a sábado de 8:00 am a 5:00 pm",museo regional antropología yucatán palacio cantón museo ejemplo armonía pasado presente espacio concer historia pueblos prehispánicos cultura contemporáneos puedes perder exposiciones conferencias eventos culturales martes sábado,360,230,[],[],[],[]
173,"a woman in a mask cooking food, mexico city, celebrating day of the dead, el dia los muertos, salsa vendor, mexico, dia de los muertos, community celebration, ( dia de los muertos ), (dia de los muertos), mushrooms and peyote at the base, mexican folklore, ( el dia los muertos )",woman mask cooking food mexico city celebrating day dead dia los muertos salsa vendor mexico dia los muertos community celebration dia los muertos dia los muertos mushrooms peyote base mexican folklore dia los muertos,279,217,"Visita el Parque de Santa Lucía y disfruta de una noche llena de tradición engalanada de tova, poesía y folklor yucateco. ¡Te esperamos todos los jueves a partir de las 9:00 pm!

#VisitMeridaMx #serenata",visita parque santa lucía disfruta noche llena tradición engalanada tova poesía folklor yucateco esperamos jueves partir visit merida serenata,203,142,"['VisitMeridaMx', 'serenata']","['visit', 'merida', 'serenata']",[],[]
174,"a person holding a piece of food in their hand, molecular gastronomy, blue-green fish skin, scales made of jade, noxious poison diaper, luscious patty with sesame seeds, synthetic bio skin, seaweed and bubles, full of greenish liquid, green sea urchin, oozing slime, green slime, scales with magic powder, green facemask, basil",person holding piece food hand molecular gastronomy fish skin scales made jade noxious poison diaper luscious patty sesame seeds synthetic skin seaweed bubles full greenish liquid sea urchin oozing slime slime scales magic powder facemask basil,327,244,"El Peón Contreras es uno de los teatros más representativos de la Ciudad de Mérida. A partir del 2004 hasta la fecha fue establecido como sede de la @orquestasinfonicadeyucatan 

¡No te pierdas sus próximos eventos!",peón contreras teatros representativos ciudad mérida partir fecha establecido sede pierdas próximos eventos,217,107,[],[],['orquestasinfonicadeyucatan'],[]
175,"a pile of sugarcane in front of an old building, battlements, cabbage trees, tall castle enclosed palisaded, there are archways, huge gate, barriers, inspired by Charles Ragland Bunnell, wall wood fortress, an archway, archways made of lush greenery, dry archways, large gate, piranesi style, fortresses",pile sugarcane front old building battlements cabbage trees tall castle enclosed palisaded archways huge gate barriers inspired charles ragland bunnell wall wood fortress archway archways made lush greenery dry archways large gate piranesi style fortresses,303,256,"¡Asiste a la vaquería yucateca! 

Hoy a las 9:00 pm no te pierdas esta muestra de la cultura yucateca que se comparte a través de bailes, bombas y mucha algarabía. ¡Te esperamos con tu familia y amigos!

#VisitMeridaMx #Vaquería",vaquería yucateca hoy pierdas muestra cultura yucateca través bailes bombas mucha algarabía esperamos familia amigos visit merida vaquer,228,136,"['VisitMeridaMx', 'Vaquería']","['visit', 'merida', 'vaquer']",[],[]
176,"a building with statues on the side of it, baroque detailed, baroque architecture, massive decorated doors, mystical baroque, intricate baroque style, portal, italian renaissance architecture, intricately detailed buildings, filigran intricate details, seville, symmetrical and detailed, architecture carved for a titan, detailed intricate, intricately carved, architecture carved, highly detailed architecture, baroque symmetry",building statues side baroque detailed baroque architecture massive decorated doors mystical baroque intricate baroque style portal italian renaissance architecture intricately detailed buildings filigran intricate details seville symmetrical detailed architecture carved titan detailed intricate intricately carved architecture carved highly detailed architecture baroque symmetry,428,381,"¡ Conoce a Claudia Sosa, Presidenta de la Asociación Femenil de Ejecutivas de Empresas Turísticas (AFEET), Yucatán ! ?

Con ella cerramos la campaña  #MujeresEnElTurismo en donde conmemoramos a mujeres que han destacado por su trayectoria y el valor de su trabajo en el ámbito turístico. 

Entra aquí y conoce más sobre ellas: https://visitmerida.mx/guia
#VisitMeridaMx",conoce claudia sosa presidenta asociación femenil ejecutivas empresas turísticas afeet yucatán cerramos campaña conmemoramos mujeres destacado trayectoria valor trabajo ámbito turístico entra aquí conoce mujeres turismo visit merida,369,232,"['MujeresEnElTurismo', 'VisitMeridaMx']","['mujeres', 'turismo', 'visit', 'merida']",[],[]
177,"a pile of colorful corn, cornucopia, corn, corn on a cob everywhere, corn chess board game, large cornicione, immaculate rows of crops, harvest fall vibrance, high colored texture, grainâ, harvest fall vibrancy, deep and dense coloration, very crisped colors, abundant fruition seeds, long cornrows, warm saturatured colors",pile colorful corn cornucopia corn corn cob everywhere corn chess board game large cornicione immaculate rows crops harvest fall vibrance high colored texture grainâ harvest fall vibrancy deep dense coloration crisped colors abundant fruition seeds long cornrows warm saturatured colors,325,286,"Hija orgullosa de esta tierra y de Eloy y Miriam, dos extraordinarios seres humanos que me enseñaron que la cocina es la vida misma: trabajo duro, pero también placer, encuentro, evocación, historia, memoria, convivencia, aventura, riesgo, emociones intensas, fraternidad y un supremo acto de generosidad como pocos en el ser humano Mirian Peraza, propietaria de @elmanjarblanco_ ????????

Conoce más sobre ella aquí: https://visitmerida.mx/guia/c732

#visitmeridamx #mujeresenelturismo",hija orgullosa tierra eloy miriam dos extraordinarios seres humanos enseñaron cocina vida misma trabajo duro placer encuentro evocación historia memoria convivencia aventura riesgo emociones intensas fraternidad supremo acto generosidad pocos ser humano mirian peraza propietaria conoce aquí visitmeridamx mujeresenelturismo,488,324,"['visitmeridamx', 'mujeresenelturismo']","['visitmeridamx', 'mujeresenelturismo']",['elmanjarblanco_'],[]
178,"a large building with a large light painting on it, colorful detailed projections, colorful projections, colored projections, cathedral of sun, reflection lumen mapping, projection mapping, projection design installation, pulse projections, lumiol, global ilumination, 3 6 0 projection, global illuminaition, cosmic colorful ultima moongate, overlaid sacred geometry, light art",large building large light painting colorful detailed projections colorful projections colored projections cathedral sun reflection lumen mapping projection mapping projection design installation pulse projections lumiol global ilumination projection global illuminaition cosmic colorful ultima moongate overlaid sacred geometry light art,377,338,"Ella es Miriam Peraza, una gran embajadora de la la cocina tradicional yucateca ????????

Me dedico a poner en las mesas (ayudada por un espléndido equipo de gente trabajadora) la experiencia de viajar por Yucatán con el paladar. Provocar desde el placer del primer descubrimiento del caminante o el viajero hasta la degustación de los sabores más entrañables de la nostalgia.

Conoce más sobre su trabajo en la liga de nuestra descripción ??

#visitmeridamx #mujeresenelturismo",miriam peraza gran embajadora cocina tradicional yucateca dedico poner mesas ayudada espléndido equipo gente trabajadora experiencia viajar yucatán paladar provocar placer primer descubrimiento caminante viajero degustación sabores entrañables trabajo liga descripción visitmeridamx mujeresenelturismo,480,301,"['visitmeridamx', 'mujeresenelturismo']","['visitmeridamx', 'mujeresenelturismo']",[],[]
179,"a group of people parading in the ocean, kites, surf photography, glistering, offshore winds, flying through sunset, ride the wind and waves, gliding, flying angels, cover of surfer magazine, dreamy sequence, extreme sports photography, a ragdoll cat windsurfing, action sports photography, surf, surfing, photoâ, sailboats soaring in the wind",group people parading ocean kites surf photography glistering offshore winds flying sunset ride wind waves gliding flying angels cover surfer magazine dreamy sequence extreme sports photography ragdoll cat windsurfing action sports photography surf surfing photoâ sailboats soaring wind,345,286,"Andrea Mier y Terán es directora de la emblemática revista @yucatantoday. Ella es una mujer que tomó las riendas de este proyecto y que con mucha disciplina la ha posicionado como la guía para los viajeros y viajeras yucatecas. 

Conoce más de su historia en la entrevista de nuestra página web. Entra a la liga de la descripción. 

#VisitMeridaMx #mujeresenelturismo",andrea mier terán directora emblemática revista mujer tomó riendas proyecto mucha disciplina posicionado guía viajeros viajeras yucatecas conoce historia entrevista página web entra liga descripción visit merida mujeresenelturismo,367,230,"['VisitMeridaMx', 'mujeresenelturismo']","['visit', 'merida', 'mujeresenelturismo']",['yucatantoday.'],[]
180,"a woman in a white shirt, fish seafood markets, inside a cluttered kitchen, food stalls, the vibrant echoes of the market, food stall, busy market, an island made of food, market, colored market stand, local foods, seafood in preserved in ice, fish market stalls, market stalls, thanshuhai, eating rotting fruit, market setting",woman shirt fish seafood markets inside cluttered kitchen food stalls vibrant echoes market food stall busy market island made food market colored market stand local foods seafood preserved ice fish market stalls market stalls thanshuhai eating rotting fruit market setting,327,273,"¡Conoce a Andrea Mier y Terán directora de la Revista @yucatantoday !

""...Una yucateca muy mezclada, y estoy profundamente enamorada de mi tierra. En esta vida me tocó, pero también elegí, ser promotora de la cultura y riqueza de Yucatán. Amante del mar y la vela."" Lee la entrevista completa en la liga de nuestra biografía. 

#VisitMeridaMx #MujeresEnelTurismo",andrea mier terán directora revista yucateca mezclada profundamente enamorada tierra vida tocó elegí ser promotora cultura riqueza yucatán amante mar vela lee entrevista completa liga biografía visit merida mujeres enel turismo,363,227,"['VisitMeridaMx', 'MujeresEnelTurismo']","['visit', 'merida', 'mujeres', 'enel', 'turismo']",['yucatantoday'],[]
181,"a couple sitting on a bench in front of a monument, puerto rico, couple portrait, by Olivia Peguero, couples portrait, couple, couple pose, travel ad, by Juan Villafuerte, tourism, smiling couple, obelisks, on a pedestal, romantic scene, romantic couple, romance book cover, cuban setting, marble columns in background",couple sitting bench front monument puerto rico couple portrait olivia peguero couples portrait couple couple pose travel juan villafuerte tourism smiling couple obelisks pedestal romantic scene romantic couple romance book cover cuban setting marble columns,318,258,"Conoce el trabajo de @nativasoy una gran fotógrafa especializada en la submarina y de naturaleza.

Todo el mes de marzo compartiremos historias de mujeres en el turismo. Lee la de Nelly Quijano en la liga de nuestra biografía ??

#visitmeridamx #mujeresenelturismo",conoce trabajo gran fotógrafa especializada submarina mes marzo compartiremos historias mujeres turismo lee nelly quijano liga biografía visitmeridamx mujeresenelturismo,264,169,"['visitmeridamx', 'mujeresenelturismo']","['visitmeridamx', 'mujeresenelturismo']",['nativasoy'],[]
182,"people crossing the street in front of a building, people walking on street, people walking in street, futuristic phnom-penh cambodia, motion blur of people walking, people walking down a street, city street view background, people and creatures walking, people walking, bustling with people, travelers walking the streets, cars and people, style of joel meyerowitz",people crossing street front building people walking street people walking street futuristic cambodia motion blur people walking people walking street city street view people creatures walking people walking bustling people travelers walking streets cars people style joel meyerowitz,365,283,"¡Conoce a Nelly Quijano (@nativasoy) fotógrafa submarina y de naturaleza! ?????

""Nelly es una mujer y madre, amante de la naturaleza que no se da por vencida y se esfuerza porque siempre tiene sueños por cumplir. Una mujer que disfruta los procesos tanto como los resultados."" Lee la entrevista completa en la liga de nuestra biografía ??

#VisitMeridaMx #mujeresenelturismo",nelly quijano fotógrafa submarina naturaleza nelly mujer madre amante naturaleza vencida esfuerza siempre sueños cumplir mujer disfruta procesos resultados lee entrevista completa liga biografía visit merida mujeresenelturismo,375,226,"['VisitMeridaMx', 'mujeresenelturismo']","['visit', 'merida', 'mujeresenelturismo']",['nativasoy'],[]
183,"a pigeon eating food, pigeon, majestic big dove wings, birdeye, pidgey, a spotted dove flying, spread wings, flying around the bird, with real wings, pet bird, majestic wings, bird's eye view, wings spread, bird's view, bird\'s eye view, from a bird's eye view, royal bird, large wings",pigeon eating food pigeon majestic big dove wings birdeye pidgey spotted dove flying spread wings flying around bird real wings pet bird majestic wings bird eye view wings spread bird view bird eye view bird eye view royal bird large wings,285,239,"¡ @burijoyeria es una empresa que se dedica a la elaboración de joyería de diseño, hechos artesanalmente , con maderas preciosas de nuestro estado y combinando otros materiales como cristales, circonias y acero inoxidable ! La propietaria es Irene Manzanero que junto con su familia aportan sus conocimientos y trabajos para crecer personalmente y como comunidad. 

Dzityá es una tierra de artesanos y artesanas, si deseas conocer a la comunidad entra a www.merida.gob.mx/tunich 

#VisitMeridaMx #Dzityá #MujeresEnElTurismo",empresa dedica elaboración joyería diseño hechos artesanalmente maderas preciosas combinando materiales cristales circonias acero inoxidable propietaria irene manzanero junto familia aportan conocimientos trabajos crecer personalmente comunidad dzityá tierra artesanos artesanas deseas conocer comunidad entra visit merida dzityá mujeres turismo,523,345,"['VisitMeridaMx', 'Dzityá', 'MujeresEnElTurismo']","['visit', 'merida', 'dzityá', 'mujeres', 'turismo']",['burijoyeria'],[]
184,"an old woman in a white shirt and red necklace, the oracle of the mayan elders, the ayahuasca spirit, bolivian cholitas, beautiful mexican woman, mayan priestess, mayan, wearing shipibo tattoos, portrait of a 40 years old women, shipibo, 30-year-old woman from cuba, beautiful tan mexican woman",old woman shirt necklace oracle mayan elders ayahuasca spirit bolivian cholitas beautiful mexican woman mayan priestess mayan shipibo tattoos portrait years old women shipibo woman cuba beautiful tan mexican woman,294,213,"¡Irene de la Cruz Manzanero Pisté, artesana de joyería en madera y propietaria de @burijoyeria ?

Conoce su perspectiva y el camino que tuvo que recorrer en esta sociedad siendo mujer. Lee la entrevista completa en la liga de nuestra biografía ??

#VisitMeridaMx #MujeresEnElTurismo",cruz manzanero pisté artesana joyería madera propietaria conoce perspectiva camino recorrer sociedad siendo mujer lee entrevista completa liga biografía visit merida mujeres turismo,282,181,"['VisitMeridaMx', 'MujeresEnElTurismo']","['visit', 'merida', 'mujeres', 'turismo']",['burijoyeria'],[]
185,"two white chairs on a wooden dock, white cloth in wind shining, cgsociety 9, still from a music video, faceless human figures, 3 d ar vr art, photo taken with ektachrome, clear and sunny, sunny day with clear sky, clear sunny day, 3 - d shadows, official artwork, google maps street view, realistic shadows",two chairs wooden dock cloth wind shining cgsociety still music faceless human figures art taken ektachrome clear sunny sunny day clear sky clear sunny day shadows official artwork google maps street view realistic shadows,306,222,"¡Un reloj antiguo en la Quinta Montes Molina!

#VisitMeridaMx #PaseoDeMontejo",reloj antiguo quinta montes molina visit merida paseo montejo,77,61,"['VisitMeridaMx', 'PaseoDeMontejo']","['visit', 'merida', 'paseo', 'montejo']",[],[]
186,"a pink building with a white door and a white awning, puerto rico, pink door, dilapidated houses, whitewashed buildings, cuba, âderelict architecture buildings, cuban setting, abstract facades of buildings, foto realista, pink white turquoise, white and pink cloth, dilapidated house, the walls are pink, storefronts, aruba",pink building door awning puerto rico pink door dilapidated houses whitewashed buildings cuba âderelict architecture buildings cuban setting abstract facades buildings realista pink turquoise pink cloth dilapidated house walls pink storefronts aruba,325,249,"¡Fachada del Minaret! 

#VisitMeridaMx #paseodemontejo",minaret visit merida paseodemontejo,54,35,"['VisitMeridaMx', 'paseodemontejo']","['visit', 'merida', 'paseodemontejo']",[],[]
187,"a sandwich with meat and onions on it, pulled pork sandwich, central pork, pork, pork meat, half pig, simÃ³n staalhag style, raw pork, hybrid of pig and nyc policeman, piroca, foodphoto, cinemÃ¡tica, food photograph, kete butcher, local foods, wet shredded red meat, award winning food photo, food photo",sandwich meat onions pulled pork sandwich central pork pork pork meat half pig simón staalhag style raw pork hybrid pig nyc policeman piroca foodphoto cinemática food photograph kete butcher local foods wet shredded meat award winning food food,303,244,"Detalles de la influencia arquitectónica europea en Mérida ?

Este techo se encuentra en la Quinta Montes Molina, una casona de Paseo de Montejo.

#VisitMeridaMx #PaseoDeMontejo",detalles influencia arquitectónica europea mérida techo encuentra quinta montes molina casona paseo montejo visit merida paseo montejo,177,134,"['VisitMeridaMx', 'PaseoDeMontejo']","['visit', 'merida', 'paseo', 'montejo']",[],[]
188,"a group of people dressed in costumes and masks, dia de los muertos. 8 k, dia de los muertos, celebrating day of the dead, el dia los muertos, dia de los muertos!!, dia de muertos, ( dia de los muertos ), (dia de los muertos), ( ( dia de los muertos ) )",group people dressed costumes masks dia los muertos dia los muertos celebrating day dead dia los muertos dia los muertos dia muertos dia los muertos dia los muertos dia los muertos,253,180,"¡La mujer maya representando nuestras raíces en el monumento más emblemático de la ciudad! 

#VisitMeridaMx #MonumentoalaPatria",mujer maya representando raíces monumento emblemático ciudad visit merida monumentoala patria,127,93,"['VisitMeridaMx', 'MonumentoalaPatria']","['visit', 'merida', 'monumentoala', 'patria']",[],[]
189,"a large christmas tree with lights on it, red and green lighting, christmas lights, emitting light ornaments, colored lights, led light strips, multiple lights, rgb led lights, local illumination, christmas tree, prism lights, large led lights, small led lights, technological lights, rgb led, colour led, colorful lights, led lights, led color, beautiful colorful lights",large christmas tree lights lighting christmas lights emitting light ornaments colored lights led light strips multiple lights rgb led lights local illumination christmas tree prism lights large led lights small led lights technological lights rgb led colour led colorful lights led lights led beautiful colorful lights,371,319,"¿Dónde se encuentra este rostro y de quién es? 

Escríbenos en los comentarios...

#VisitMeridaMx",encuentra rostro quién escríbenos comentarios visit merida,97,58,['VisitMeridaMx'],"['visit', 'merida']",[],[]
190,"a woman walking down a street in the evening, downtown mexico, beautiful city black woman only, in a city with a rich history, city street view background, ancient city streets behind her, palermo city street, city of armenia quindio, streets of salvador, guanajuato, colonial era street, cuban setting, magical city, beautiful cityscape background",woman walking street evening downtown mexico beautiful city woman city rich history city street view ancient city streets behind palermo city street city armenia quindio streets salvador guanajuato colonial era street cuban setting magical city beautiful cityscape,348,264,"¡Detalles del Monumento a la Patria! ?

¿Ya interactuaste con el monumento en Realidad Aumentada? Descarga la app de Visit Mérida Mx, disponible en IOS y Android. 

#VisitMeridaMx #MonumentoALaPatria",monumento patria interactuaste monumento realidad aumentada descarga app visit mérida disponible ios android visit merida monumento patria,199,138,"['VisitMeridaMx', 'MonumentoALaPatria']","['visit', 'merida', 'monumento', 'patria']",[],[]
191,"a bridge over the water, hdr photograph, city bay bridge aqueduct, curved bridge, metallic bridge, bridge over the water, bridges, under bridge, hdr photography, changquan, bridge, long exposure photography, old bridge, long exposure photograph, ponte 2 5 de abril, jeddah city street, soaring towers and bridges, bridges crossing the gap, twisted waterway",bridge water hdr photograph city bay bridge aqueduct curved bridge metallic bridge bridge water bridges bridge hdr photography changquan bridge long exposure photography old bridge long exposure photograph ponte abril jeddah city street soaring towers bridges bridges crossing gap twisted waterway,356,297,"¡Cásate en Mérida! ???

Su encanto, diversidad y tradición han hecho que la capital Yucateca sea una elección muy popular de México para realizar la boda de ensueño.

??: @pipegaberphotography 
#visitmeridamx #reenamóratedemérida",mérida encanto diversidad tradición hecho capital yucateca elección popular méxico realizar boda visitmeridamx reenam ratedem rida,229,130,"['visitmeridamx', 'reenamóratedemérida']","['visitmeridamx', 'reenam', 'ratedem', 'rida']",['pipegaberphotography'],[]
192,"a church with a clock and flowers in front of it, portal, tlaquepaque, the grand temple of flowers, orange roof, guanajuato, mexico, orange and white color scheme, white church background, stucco walls, orange flowers, religiÃ³n, the flower tower, orange colors, orange and white, church background, orange color",church clock flowers front portal tlaquepaque grand temple flowers orange roof guanajuato mexico orange scheme church stucco walls orange flowers religión flower tower orange colors orange church orange,312,202,"Vive el amor de Mérida y sus alrededores con sus hermosos paisajes naturales ??

??: @gabopreciado",vive amor mérida alrededores hermosos paisajes naturales,98,56,[],[],['gabopreciado'],[]
193,"a woman standing on steps in front of a church, ancient catedral behind her, tlaquepaque, downtown mexico, aztec street fashion, guanajuato, ocher and turquoise colors, goddess of travel, blue colored traditional wear, in a city with a rich history, cobblestone floors, skinny girl in white boho dress, stand on stone floor",woman standing steps front church ancient catedral behind tlaquepaque downtown mexico aztec street fashion guanajuato ocher turquoise colors goddess travel colored traditional city rich history cobblestone floors skinny girl boho dress stand stone floor,323,253,"Sus paisajes y haciendas me cautivan Son sus historias que enamoran a cualquiera. Ella es Mérida, donde el amor cobra sentido, con una palabra, una canción o un suspiro. 

??: @armandohdzfotografia 
???????: @mariajosemadm 

#reenamóratedemérida #visitmeridamx",paisajes haciendas cautivan historias enamoran cualquiera mérida amor cobra palabra canción suspiro reenam ratedem rida visitmeridamx,260,133,"['reenamóratedemérida', 'visitmeridamx']","['reenam', 'ratedem', 'rida', 'visitmeridamx']","['armandohdzfotografia', 'mariajosemadm']",[]
194,"a young boy riding a tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri, hot wheels, all terrain vehicle race, bumper cars, on a street race track, mario cart, by Dave Arredondo, cart wheels, hotwheels, pod racer, vehicle design, transportation design",young boy riding tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri hot wheels terrain vehicle race bumper cars street race track mario cart dave arredondo cart wheels hotwheels pod racer vehicle design transportation design,296,269,"¡Hoy es un buen día para enamorarse en Mérida!

Este mes es el pretexto perfecto para recorrer los rincones más románticos de Mérida con esa persona especial. Consulta nuestras recomendaciones en www.visitmerida.mx

??: @reveleventsagency 

#reenamóratedemérida #VisitMeridaMx",buen día enamorarse mérida mes pretexto perfecto recorrer rincones románticos mérida persona especial consulta recomendaciones reenam ratedem rida visit merida,276,159,"['reenamóratedemérida', 'VisitMeridaMx']","['reenam', 'ratedem', 'rida', 'visit', 'merida']",['reveleventsagency'],[]
