texto_original,texto_limpio
"Fotografía @jesusmanjarrezg 📷👏🏼👏🏼👏🏼
・・・
La Biblioteca Vasconcelos @VSCLS  diseñada por el arquitecto mexicano Alberto Kalachfue, fue inaugurada en mayo del 2006. Actualmente tiene a disposición un acervo de más de 600 mil obras; un jardín de 26,000 metros cuadrados; más de 400 computadoras; salas multimedia, infantiles, musicales y para personas con discapacidad visual, así como, para lenguaje de señas. ¿Cuál fue el último 📚 que leíste? 🤔
Ven y conoce uno de los 10 recintos bibliotecarios modernos más reconocidos internacionalmente. 🗓 L – D
🕓8:30 a 19:30 hrs.
📍Eje 1 Norte Mosqueta s/n esq. Aldama, Col. Buenavista.
・・・
#BibliotecaVasconcelos #MexicoCity #LibrosParaTodos","fotografia  

la biblioteca vasconcelos   disenada por el arquitecto mexicano alberto kalachfue fue inaugurada en mayo del 2006 actualmente tiene a disposicion un acervo de mas de 600 mil obras un jardin de 26000 metros cuadrados mas de 400 computadoras salas multimedia infantiles musicales y para personas con discapacidad visual asi como para lenguaje de senas cual fue el ultimo  que leiste 
ven y conoce uno de los 10 recintos bibliotecarios modernos mas reconocidos internacionalmente  l  d
830 a 1930 hrs
eje 1 norte mosqueta sn esq aldama col buenavista

bib li otec ava sconce los mexico city libro spar a todos"
"Fotografía @yarovrr 📷👏🏼👏🏼👏🏼
・・・
La Basílica de Guadalupe es uno de los principales lugares santos del catolicismo y es el segundo templo más visitado del mundo después de San Pedro. Cada año recibe a más de 40 millones de personas entre peregrinos y turistas. 
Conocerla es una visita obligada para aquellos a quienes la fe les guía los pasos. 📍Fray de Zumárraga # 2 Col. Villa
⏰ 5:15 a 21:00 hrs. ・・・
#BasílicaDeGuadalupe #MexicoCity #CerroDelTepeyac","fotografia  

la basilica de guadalupe es uno de los principales lugares santos del catolicismo y es el segundo templo mas visitado del mundo despues de san pedro cada ano recibe a mas de 40 millones de personas entre peregrinos y turistas 
conocerla es una visita obligada para aquellos a quienes la fe les guia los pasos fray de zumarraga  2 col villa
 515 a 2100 hrs 
bas lica de guadalupe mexico city cerro del te pey ac"
"Fotografía @anaid.moran.9 📷👏🏼👏🏼👏🏼
・・・
El Cárcamo de Lerma o de Dolores, cobró vida en 1951, tras nueve años de construcción a manos de los ingenieros Eduardo Molina Arévalo, Guillermo Torres y el gran muralista mexicano Diego Rivera, quien precisamente realizó el mural “El agua, origen de la vida”. Conoce @chapultepeccdmx de una manera distinta. 📍2a Sección del Bosque de Chapultepec, muy cerca del Papalote Museo del Niño. ・・・
#Chapultepec #MexicoCity #CárcamoDeDolores","fotografia moran9 

el carcamo de lerma o de dolores cobro vida en 1951 tras nueve anos de construccion a manos de los ingenieros eduardo molina arevalo guillermo torres y el gran muralista mexicano diego rivera quien precisamente realizo el mural el agua origen de la vida conoce  de una manera distinta 2a seccion del bosque de chapultepec muy cerca del papalote museo del nino 
chap ul te pec mexico city c rca mode dolores"
"Fotografía @alex_tv 📷👏🏼👏🏼👏🏼
・・・
El Museo @memoriaytolerancia exhibe la exposición temporal “LGBT+. Identidad, Amor y Sexualidad”, con el objetivo de sensibilizar y generar mayor conciencia pública sobre la riqueza de la diversidad, el entendimiento de género y orientación sexual.

Abierto de martes a viernes de 9 a 18 hrs. / sábado y domingo de 10 a 19 hrs. ・・・
#MemoriayTolerancia #Museo #Arte #LGBT #Gay #ArteParaTodos","fotografia  

el museo  exhibe la exposicion temporal lgbt identidad amor y sexualidad con el objetivo de sensibilizar y generar mayor conciencia publica sobre la riqueza de la diversidad el entendimiento de genero y orientacion sexual

abierto de martes a viernes de 9 a 18 hrs  sabado y domingo de 10 a 19 hrs 
me mori ayto ler an cia museo arte lgbt gay arte para todos"
"Fotografía: @pauu.hp 📷👏🏼👏🏼👏🏼
・・・
En 1933 el arquitecto mexicano Carlos Obregón Santacillia rescató el proyecto para la edificación de lo que hoy conocemos como ‘Monumento a la Revolución’. Para complementar su diseño, el escultor Oliverio Martínez creó las cuatro columnas que lo levantan y representan la Independencia, la Ley Agraria, la Ley Obrera y la Ley de Reforma. 
En la planta baja, podrás conocer más sobre este increíble lugar en el Museo Nacional de la Revolución, abierto de lunes a jueves de 12 a 20 hrs. y de viernes a domingo en un horario de 10 a 20 hrs. ・・・
#MonumentoalaRevolución #Museo #Arte #Arquitectura #ArteParaTodos","fotografia hp 

en 1933 el arquitecto mexicano carlos obregon santacillia rescato el proyecto para la edificacion de lo que hoy conocemos como monumento a la revolucion para complementar su diseno el escultor oliverio martinez creo las cuatro columnas que lo levantan y representan la independencia la ley agraria la ley obrera y la ley de reforma 
en la planta baja podras conocer mas sobre este increible lugar en el museo nacional de la revolucion abierto de lunes a jueves de 12 a 20 hrs y de viernes a domingo en un horario de 10 a 20 hrs 
monumento a la revoluci n museo arte ar quite c tura arte para todos"
"Fotografía @nadyaespinoza 📷👏🏼👏🏼👏🏼
・・・ La sede del Museo Soumaya en Plaza Carso, fue diseñada por el arquitecto mexicano Fernando Romero y se inauguró el 19 de marzo de 2011. Existen más de 70 mil obras dentro de las que destacan las de Van Gogh, Rodin, Monet y muchos más.

Visítalo de lunes a domingo en un horario de 10:30 a 18:30 hrs. Entrada libre. ・・・
#Soumaya #Museo #Arte #Arquitectura #ArteParaTodos
・・・","fotografia  
 la sede del museo soumaya en plaza carso fue disenada por el arquitecto mexicano fernando romero y se inauguro el 19 de marzo de 2011 existen mas de 70 mil obras dentro de las que destacan las de van gogh rodin monet y muchos mas

visitalo de lunes a domingo en un horario de 1030 a 1830 hrs entrada libre 
soumaya museo arte ar quite c tura arte para todos"
"Fotografía @sanqdo 📷👏🏼👏🏼👏🏼
・・・
Todos los sábados en la Plaza de La Ciudadela, cientos de personas se reúnen para bailar danzón. Abundan los ‘pachucos’, que llegaron a la Ciudad de México gracias al impacto de la Época de Oro del Cine Mexicano.
・・・
#Danzon #Pachuco #PachucoStyle #Ciudadela","fotografia  

todos los sabados en la plaza de la ciudadela cientos de personas se reunen para bailar danzon abundan los pachucos que llegaron a la ciudad de mexico gracias al impacto de la epoca de oro del cine mexicano

danz on pac hu co pac hu co style ciudad ela"
"Fotografía @wondercuban 📷 👏🏼👏🏼 ・・・ Carlos Amorales, es un artista multifacético que ha experimentado entre performance, cine, animación, dibujo y escultura. Actualmente parte de su obra es exhibida en el @muac_unam, conoce la pieza ‘Black Cloud’, entre otras más, expuestas por primera vez en México.・・・ #travel #mexicocity #carlosamorales #muac",fotografia     carlos amorales es un artista multifacetico que ha experimentado entre performance cine animacion dibujo y escultura actualmente parte de su obra es exhibida en el  conoce la pieza black cloud entre otras mas expuestas por primera vez en mexico travel mexico city carlos a morales mu ac
Fotografía @fcomata 📷 👏🏼👏🏼 ・・・ La Plaza Garibaldi es famosa por sus cantinas tradicionales y música de mariachis; es un lugar típico y elemento fundamental de la cultura mexicana. ・・・ #mexico #mexicocity #travel #mexican #mexicomaravilloso #garibaldi #mariachi,fotografia     la plaza garibaldi es famosa por sus cantinas tradicionales y musica de mariachis es un lugar tipico y elemento fundamental de la cultura mexicana  mexico mexico city travel mexican mexico mar avil los o garibaldi mariachi
"Fotografía: @churrito 📷👏🏼👏🏼
・・・
Wrestler Killer Doctor Sr. #luchalibre #mexico #luiscobelo #mexicocity thanks to @fotograficante ・・・","fotografia  

wrestler killer doctor sr lucha libre mexico luis co belo mexico city thanks to"
"📷 👉🏽 @pittger 💡
・・・
Ese #mexico vibrante, #palaciodebellasartes 🇲🇽 😬 de una tarde en la cdmx el Dic pasado 👍🏻
.
.
.
 #travel #city #mexicocity #sunset #mood #beautifuldestinations #explore #tlpicks #ourdailyplanet #visitengland #ourcolourdays #bestdailypic #citygrammers #moodygrams #nature_globepix #fatalframes #travelgram #worldplaces #adventure #adventuregram #lifeofadventure #instagood #instapic #photo","ese mexico vibrante palacio de bellas artes   de una tarde en la cdmx el dic pasado 



 travel city mexico city sunset mood beautiful destinations explore tl picks our daily planet visit england our colour days best daily pic city grammer s moody grams nature globe pix fatal frames travel gram world places adventure adventure gram life of adventure insta good insta pic photo"
#cdmx #ciudaddemexico #añonuevo #añonuevo2018 #latino,c dmx ciudad de mexico a o nuevo a o nuevo 2018 latino
#cdmx #cdmxnights #ciudaddemexico #lalatino,c dmx c dmx nights ciudad de mexico la latino
#cdmx #ciudaddemexico #ciudaddemexico #ciudaddemexico,c dmx ciudad de mexico ciudad de mexico ciudad de mexico
#cdmx #atardecercdmx #ciudaddemexico #i❤️cdmx,c dmx a tarde cer c dmx ciudad de mexico icdmx
#cdmx  #ciudaddemexico  #micdmx2017 #navidad #cdmxnavidad,c dmx  ciudad de mexico  mic dmx 2017 navidad c dmx navidad
#cdmx #cdmxnights #cdmx❤️ #ciudaddemexico,c dmx c dmx nights c dmx ciudad de mexico
#cdmxnights #cdmx #ciudaddemexico,c dmx nights c dmx ciudad de mexico
#cdmx  #ciudaddemexico #iglesiascdmx,c dmx  ciudad de mexico iglesias c dmx
#cdmx #angeldelaindependencia #ciudaddemexico,c dmx angel dela independencia ciudad de mexico
,
#cdmx #ciudaddemexico #cdmxnights #montañascdmx,c dmx ciudad de mexico c dmx nights mont a as c dmx
#cdmx #ciudaddemexico #edificioscdmx,c dmx ciudad de mexico edif i cio sc dmx
#cdmxnights #cdmx #ciudaddemexico #monumentoalarevolucion #latabacalera,c dmx nights c dmx ciudad de mexico monumento a la revoluci on la tab a calera
#cdmxnights #reforma #ciudaddemexico #cdmx,c dmx nights reforma ciudad de mexico c dmx
#cdmx #ciudaddemexico #zocalo #lacatedral,c dmx ciudad de mexico zo calo la catedral
#cdmx #cuidaddemexico #museodecera,c dmx cui dad de mexico museo dec era
#cdmxnights #cdmx #ciudaddemexico #caballito,c dmx nights c dmx ciudad de mexico caball i to
#cdmx #cdmxnights,c dmx c dmx nights
#cdmx #ciudaddemexico #condesa #mexicocity,c dmx ciudad de mexico conde s a mexico city
#cdmx #ciudaddemexico #cetrohistorico #zocalocdmx,c dmx ciudad de mexico ce tro historic o zo calo c dmx
#cdmx #cdmxnights #lalatino #ciudaddemexico,c dmx c dmx nights la latino ciudad de mexico
#cdmx #ciudaddemexico #coyoacan #domingo #diciembre,c dmx ciudad de mexico coyoac an domingo dic i em bre
#cdmx #elcaballito #ciudaddemexico #reforma,c dmx el caball i to ciudad de mexico reforma
#cdmx #centrohistorico #ciudaddemexico #mexicocity,c dmx centro historic o ciudad de mexico mexico city
#cdmx #ciudaddemexico #unam #muac,c dmx ciudad de mexico unam mu ac
#cdmx #leonoracarringtonart #chapultepec #ciudaddemexico #streetart,c dmx leonora carrington art chap ul te pec ciudad de mexico street art
La Torre Latinoamericana vista desde Bellas Artes.#cdmx #ciudaddemexico #lalatino #bellasartes,la torre latinoamericana vista desde bellas artesc dmx ciudad de mexico la latino bellas artes
#cdmxnights #cdmx #ciudaddemexico,c dmx nights c dmx ciudad de mexico
#cdmx #fuentes #ciudaddemexico,c dmx fuentes ciudad de mexico
#cdmx #ciudaddeméxico #arquitectura #worldtradecenter,c dmx ciudad dem xico ar quite c tura world trade center
#cdmx #ciudaddeméxico #esteladeluz #reforma,c dmx ciudad dem xico este lade luz reforma
#cdmx #ciudaddemexico #mexicocity #coyoacan,c dmx ciudad de mexico mexico city coyoac an
#cdmx #ciudaddemexico #domingo #reforma,c dmx ciudad de mexico domingo reforma
#cdmx #ciudaddemexico #20denoviembre #monumentoalarevolucion,c dmx ciudad de mexico 20 de novi em bre monumento a la revoluci on
#cdmx #ciudaddemexico #reforma #mycdmx,c dmx ciudad de mexico reforma my c dmx
#ecobicis #cdmx #ciudaddemexico #bicicleta,eco bic is c dmx ciudad de mexico b icicle ta
Postales de la #cdmx #organillerosdemexico #ciudaddemexico #centrohistoricodf,postales de la c dmx organ ill eros de mexico ciudad de mexico centro historic odf
#cdmx #relojchinodebucareli #mexicocity #otoñocdmx,c dmx rel oj chino de bu care li mexico city o to ocd mx
#cdmx #mexicocity #museosoumaya #polanco #museoscdmx,c dmx mexico city museo soumaya polanco museo sc dmx
#cdmx #ciudaddemexico #cdmxnights #mexicocity  #mexicoxitynight,c dmx ciudad de mexico c dmx nights mexico city  mexico xi ty night
#cdmx #ciudaddemexico #mexicocity #yoamomex #otoño2017,c dmx ciudad de mexico mexico city yo a mom ex o to o 2017
#ciudaddemexico #cdmx #otoñocdmx2017 #landscape,ciudad de mexico c dmx o to ocd mx 2017 landscape
#cdmx #otoñocdmx2017 #mexicocity #ciudaddemexico #laalameda,c dmx o to ocd mx 2017 mexico city ciudad de mexico la alameda
#bellasartes #vangogh #rojomexicano❤️ #cdmx,bellas artes van gogh rojo mexicano c dmx
#ciudaddemexico #cdmx #unam #muralesmexicanos,ciudad de mexico c dmx unam mural es mexicano s
#cdmx #carlosfuentes #infinito #ciudaddemexico #mexicocity #traveltime,c dmx carlos fuentes in fin i to ciudad de mexico mexico city travel time
#cdmx #cdmxnights #ciudaddemexico #noche #otoño #otoñocdmx2017,c dmx c dmx nights ciudad de mexico noche o to o o to ocd mx 2017
#cdmx #ciudaddemexico #mexicocitydf,c dmx ciudad de mexico mexico city df
#cdmx #fuentescdmx #mexicocity #visitmexico #reforma #otoño,c dmx fuentes c dmx mexico city visit mexico reforma o to o
#cdmx #atardecer #cdmexnights #monumentoalarevolucion #20denoviembre atardece en la capital,c dmx a tarde cer cd mex nights monumento a la revoluci on 20 de novi em bre atardece en la capital
#diasazules #cdmxtravel #cdmx #ciudaddemexico #mexico #otoño,dias azul es c dmx travel c dmx ciudad de mexico mexico o to o
Atardeceres de noviembre #cdmx #ciudaddemexico #mexicocity #cdmxnigth,atardeceres de noviembre c dmx ciudad de mexico mexico city c dmx nig th
#cdmx #lalatino #centrohistórico #❤️cdmx #ciudaddemexico #mexicocity,c dmx la latino centro hist rico cdmx ciudad de mexico mexico city
#cdmx #cdmxnights #ciudaddemexico #yo❤️cdmx,c dmx c dmx nights ciudad de mexico yocdmx
#cdmx #mexicocity #ciudaddemexico #ventanas Gracias @sofiaelena7,c dmx mexico city ciudad de mexico vent an as gracias
#cdmx #ciudaddemexico #méxicocty #palaciodecorreosdemexico,c dmx ciudad de mexico m xico c ty palacio de corre os de mexico
#cdmx #ciudaddemexico #df #unam #mexicocity #muac,c dmx ciudad de mexico df unam mexico city mu ac
#cdmx #ciudaddemexico #cdmxnights #mexicocity,c dmx ciudad de mexico c dmx nights mexico city
#cdmx #ciudaddemexico #domingo #flores #distritofederal #diademuertos #octubre,c dmx ciudad de mexico domingo flores distrito federal dia de muertos octubre
Atardeceres de octubre #cdmx #ciudaddemexico #diademuertos #cdmxnights,atardeceres de octubre c dmx ciudad de mexico dia de muertos c dmx nights
#cdmx #ciudaddemexico #kiosko #morisco #santamaria,c dmx ciudad de mexico kiosk o mori sco santa maria
#cdmx #cdmxnights #ciudaddemexico #noche #luna,c dmx c dmx nights ciudad de mexico noche luna
Reflejos #ciudaddemexico #mexico #mexicocity #cdmx #polanco #rain Gracias @javomrt,reflejos ciudad de mexico mexico mexico city c dmx polanco rain gracias
Atardeceres de la #cdmx #ciudaddemexico #mexicocity #mexicolors,atardeceres de la c dmx ciudad de mexico mexico city mexico lor s
#cdmx #diademuertos #mexicocity #2denoviembre #mexico,c dmx dia de muertos mexico city 2 de novi em bre mexico
#cdmx #mexicocity #cdmx❤️ #ciudaddemexico #cdmxnights,c dmx mexico city c dmx ciudad de mexico c dmx nights
#cdmxnights #cdmx #ciudaddemexico,c dmx nights c dmx ciudad de mexico
#cdmx #biblioteca #ciudaddemexico #miciudad,c dmx bib li otec a ciudad de mexico mi ciudad
Nos urge este jueves comer unas deliciosas costillas #BBQ en @thebackyardMX | Foto: @berriesandfun,nos urge este jueves comer unas deliciosas costillas bbq en   foto
Te deseamos un excelente viernes lleno de grandes experiencias en #MiCDMX | Foto: @jesuesduardo,te deseamos un excelente viernes lleno de grandes experiencias en mic dmx  foto
Muéstranos cómo disfrutas la #CDMX etiquetándonos y usando el hashtag #MiCDMX | Foto: @kawaii.nayeli,muestranos como disfrutas la c dmx etiquetandonos y usando el hashtag mic dmx  foto nayeli
Este sábado pasea con tu pareja o familia en #Coyoacán y déjate conquistar por sus calles. | Foto: @xluisxdesirex,este sabado pasea con tu pareja o familia en coyoac n y dejate conquistar por sus calles  foto
Comienza tu fin de semana de forma espectacular visitando el Museo Nacional de Antropología e Historia. | Foto: @alokshetty,comienza tu fin de semana de forma espectacular visitando el museo nacional de antropologia e historia  foto
Visita el #MUAC o alguno de los maravillosos museos de la #CDMX. No dejes de compartirnos tus fotos estiquetándonos o usando el hashtag #MiCDMX | Foto: itsvampi,visita el mu ac o alguno de los maravillosos museos de la c dmx no dejes de compartirnos tus fotos estiquetandonos o usando el hashtag mic dmx  foto itsvampi
Nos morimos por esta Berenjena a la parmesana en @ciprianimexico #CiprianiMasaryk #MiCDMX,nos morimos por esta berenjena a la parmesana en  cipriani masaryk mic dmx
No dejes de darte una vuelta por #Reforma y toma fotos espectaculares en el paseo floral. | Foto: @Jessie_jimenez,no dejes de darte una vuelta por reforma y toma fotos espectaculares en el paseo floral  foto
"Aunque hoy regreses a la oficina, siempre podrás tomar fotos espectaculares de tu entorno en #MiCDMX | Foto: @soyundiaverde",aunque hoy regreses a la oficina siempre podras tomar fotos espectaculares de tu entorno en mic dmx  foto
"Ya sea en los Viveros de #Xochimilco o en cualquier lugar de la #CDMX, deseamos que tengas un día espectacular. | Foto: @Sofia.valdezz_",ya sea en los viveros de xo chi mil co o en cualquier lugar de la c dmx deseamos que tengas un dia espectacular  foto valdezz_
Comparte con nosotros cómo disfrutas la #CDMX usando el hashtag #MiCDMX | Foto: @Xjg_cardamomo,comparte con nosotros como disfrutas la c dmx usando el hashtag mic dmx  foto
"Visita la Alameda Norte, uno de los espacios al aire libre de #MiCDMX que no puedes perderte. | Foto: @Twony94",visita la alameda norte uno de los espacios al aire libre de mic dmx que no puedes perderte  foto
Te deseamos un fin de semana espectacular en el que tomes muchas fotos en #MiCDMX | Foto: @iam.ale.jandro,te deseamos un fin de semana espectacular en el que tomes muchas fotos en mic dmx  foto alejandro
Comparte con nosotros tus lugares favoritos de la #CDMX usando el hashtag #MiCDMX | Foto: @jessie_jimenez,comparte con nosotros tus lugares favoritos de la c dmx usando el hashtag mic dmx  foto
El día es perfecto para que te des una pausa y visites el restaurante #Zanaya en el #FourSeasons | Foto: @zanayamx,el dia es perfecto para que te des una pausa y visites el restaurante za naya en el four seasons  foto
Visita hoy el museo de San Ildefonso y comparte con nosotros tus fotos usando el hashtag #MiCDMX | Foto: @sanildefonsomx,visita hoy el museo de san ildefonso y comparte con nosotros tus fotos usando el hashtag mic dmx  foto
Paisajes como estos nos recuerdan las sorpresas que siempre nos guarda la #CDMX. Comparte con nosotros tua fotos usando el hashtag #MiCDMX | Foto: @israahga,paisajes como estos nos recuerdan las sorpresas que siempre nos guarda la c dmx comparte con nosotros tua fotos usando el hashtag mic dmx  foto
"Vive este domingo enntre los museos y monumeros de la #CDMX, pero no olvides compartirnos tus fotos. | Foto: @abraham_rdep",vive este domingo enntre los museos y monumeros de la c dmx pero no olvides compartirnos tus fotos  foto
Sin duda alguna el Ángel de la Independencia es un ícono que no deja de sorprendernos en #MiCDMX | Foto: @_wwildred,sin duda alguna el angel de la independencia es un icono que no deja de sorprendernos en mic dmx  foto
Te deseamos un fin de semana lleno de aventuras y fotos increíbles. | Foto: @marlalmaraz,te deseamos un fin de semana lleno de aventuras y fotos increibles  foto
Comparte con nosotros cómo dosfrutas la #CDMx usando el hashtag #MiCDMX | Foto: @leonnardo4 #architecture #building #architexture #city #buildings #skyscraper #urban #design #minimal #cities #town #street #art #arts #architecturelovers #abstract #lines #instagood #beautiful #archilovers #architectureporn #lookingup #style #archidaily #composition #geometry #perspective,comparte con nosotros como dosfrutas la c dmx usando el hashtag mic dmx  foto  architecture building arch i texture city buildings skyscraper urban design minimal cities town street art arts architecture lovers abstract lines insta good beautiful arch i lovers architecture porn looking up style arch i daily composition geometry perspective
Te deseamos un excelente día y que disfrutes al máximo la #CDMX | Foto: @renejpolo,te deseamos un excelente dia y que disfrutes al maximo la c dmx  foto
Comparte con nosotros tus escapadas culturales por #MiCDMX. | Foto: @wecangetlost,comparte con nosotros tus escapadas culturales por mic dmx  foto
Sal a #MiCDMX y déjate conquistar por todos sus destinos llenos de color y actividades. | Foto: @luzbaezz,sal a mic dmx y dejate conquistar por todos sus destinos llenos de color y actividades  foto
Comparte con nosotros cómo vives el domingo de #SemanaSanta usando el hashtag #MiCDMX | Foto: @sr_tello,comparte con nosotros como vives el domingo de sem an a santa usando el hashtag mic dmx  foto
Hoy visita uno de los tantos museos de la #CDMX y compártenos tus fotos usando el hashtag #MiCDMX | Foto: @adriarylov,hoy visita uno de los tantos museos de la c dmx y compartenos tus fotos usando el hashtag mic dmx  foto
Visita el #MUNAL y otros museos llenos de actividades culturales en #MiCDMX | Foto: @lupitapaletas,visita el mun al y otros museos llenos de actividades culturales en mic dmx  foto
Comparte con nosotros cómo disfrutas la #CDMX esta #SemanaSanta usando el hashtag #MiCDMX. | Foto: @jsotof,comparte con nosotros como disfrutas la c dmx esta sem an a santa usando el hashtag mic dmx  foto
"Si te quedas a disfrutar la #CDMX esta #SemanaSanta, no olvides compartirnos tus fotos usando el hashtag #MiCDMX. | Foto: @cristianherruiz",si te quedas a disfrutar la c dmx esta sem an a santa no olvides compartirnos tus fotos usando el hashtag mic dmx  foto
¿Cómo comenzaste a disfrutar tu #SemanaSanta? No dejes de compartirnos tus fotos usando el hashtag #MiCDMX | Foto: @franckrc08,como comenzaste a disfrutar tu sem an a santa no dejes de compartirnos tus fotos usando el hashtag mic dmx  foto
El clima es perfecto para caminar en la #CDMX. | Foto: @foodrelay,el clima es perfecto para caminar en la c dmx  foto
Una vista espectacular y el clima perfecto para disfrutar la #CDMX al máximo. | Foto: @jcarlosqh,una vista espectacular y el clima perfecto para disfrutar la c dmx al maximo  foto
La Torre Reforma se está volviendo en un ícono más de nuestra #CDMX. Comparte con nosotros tus fotos usando el hashtag #MiCDMX | Foto: @magiobus,la torre reforma se esta volviendo en un icono mas de nuestra c dmx comparte con nosotros tus fotos usando el hashtag mic dmx  foto
La #CDMX tiene vistas espectaculares por doquier. Comparte tu talento con nosotros usando el hashtag #MiCDMX. | Foto: @jessie_jimenez,la c dmx tiene vistas espectaculares por doquier comparte tu talento con nosotros usando el hashtag mic dmx  foto
Queremos ver tu talento y cómo miras la #CDMX. Etiquétanos en tus fotos o usa el hashtag #MiCDMX | Foto: @marlalmaraz,queremos ver tu talento y como miras la c dmx etiquetanos en tus fotos o usa el hashtag mic dmx  foto
¿Vas a quedarte esta #SemanaSanta en la ciudad? Toma fotos espectaculares y compártelas con nosotros usando el hashtag #MiCDMX | Foto: @israahga,vas a quedarte esta sem an a santa en la ciudad toma fotos espectaculares y compartelas con nosotros usando el hashtag mic dmx  foto
Inicia la semana tomando fotos espectaculares de la #CDMX y compártelas con nosotros. | Foto: @iam.ale.jandro,inicia la semana tomando fotos espectaculares de la c dmx y compartelas con nosotros  foto alejandro
Dónde vas a divertirte este domingo. Nosotros vamos a disfrutar del Bosque de #Chapultepec. | Foto: @chapultepeccdmx,donde vas a divertirte este domingo nosotros vamos a disfrutar del bosque de chap ul te pec  foto
No dejes de ir al Monumento de la Revolución y admirar los trabajos florales del Festival Fyja. | Foto:  @jorgemps,no dejes de ir al monumento de la revolucion y admirar los trabajos florales del festival fyja  foto
Este fin de semana te recomendamos visitar la Iglesia San Bernardino de Siena en #Xochimilco | Foto: @flyingfishmx,este fin de semana te recomendamos visitar la iglesia san bernardino de siena en xo chi mil co  foto
Aprovecha este día soleado y camina por la #Alameda en el Centro Histórico. | Foto: @jairrmo,aprovecha este dia soleado y camina por la alameda en el centro historico  foto
El #Hemiciclo a Juáre es una de las tantas razones para caminar por la #Alameda. | Foto: @tonstark,el he mic i clo a juare es una de las tantas razones para caminar por la alameda  foto
Comparte con nosotros cómo vives la #CDMX etiquetándonos o usando el hashtag #MiCDMX | Foto: @sofia.valdezz_,comparte con nosotros como vives la c dmx etiquetandonos o usando el hashtag mic dmx  foto valdezz_
Mañana planea escaparte al #MuseoDoloresOlmedo y toma fotos así de espectaculares. | Foto: @doloresolmedo,manana planea escaparte al museo dolores olm edo y toma fotos asi de espectaculares  foto
Esperamos que hayan tenido un #desayuno así de épico para comenzar la semana. | Foto: @food_itinerary #breakfast #food #monday,esperamos que hayan tenido un de say uno asi de epico para comenzar la semana  foto  breakfast food monday
Ten un domingo excepcional y comparte tus fotos usando el hashtag #MiCDMX| Foto: @uber_mex,ten un domingo excepcional y comparte tus fotos usando el hashtag mic dmx foto
Pasa una tarde espectacular en el #Centro Histórico y toma muchas fotos. No olvides etiquetarnos y usar el hashtag #MiCDMX,pasa una tarde espectacular en el centro historico y toma muchas fotos no olvides etiquetarnos y usar el hashtag mic dmx
Queremos ver tu talento y la forma que vives esta ciudad extraordinaria. Etiquétanos o usa el hashtag #MiCDMX | Foto: @luzbaezz,queremos ver tu talento y la forma que vives esta ciudad extraordinaria etiquetanos o usa el hashtag mic dmx  foto
Nos inspiramos en este bello edificio de la Colonia #Roma. Comparte con nosotros tu talento etiquetándonos o usando el hashtag #MiCDMX| Foto: @itsvampi,nos inspiramos en este bello edificio de la colonia roma comparte con nosotros tu talento etiquetandonos o usando el hashtag mic dmx foto
Sl igual que @mex_alex comparte con nosotros tus lugares favoritos en la ciudad etiquetándonos o usando el hashtag #MiCDMX | Foto: @mex_alex,sl igual que  comparte con nosotros tus lugares favoritos en la ciudad etiquetandonos o usando el hashtag mic dmx  foto
"Les deseamos los buenos días desde una de las ciudades más espectaculares del planeta, #MiCDMX | Foto: @mariajosecb",les deseamos los buenos dias desde una de las ciudades mas espectaculares del planeta mic dmx  foto
Así luce #MiCDMX a la altura de #Polanco. La #CDMX está llena de vistas espectaculares. | Foto: @gschumacher,asi luce mic dmx a la altura de polanco la c dmx esta llena de vistas espectaculares  foto
La #Condesa es una colonia llena de sorpresas y lugares por conocer. No dejes de visitarla y compartirnos tus fotos. #MiCDMX | Foto: @jcarlosqh,la conde s a es una colonia llena de sorpresas y lugares por conocer no dejes de visitarla y compartirnos tus fotos mic dmx  foto
Les deseamos un colorido #lunes de puente. Compartan con nosotros sus fotos de este día con el hashtag #MiCDMX | Foto: @byry,les deseamos un colorido lune s de puente compartan con nosotros sus fotos de este dia con el hashtag mic dmx  foto
Una vista espectacular de una de las ciudades más impresionantes del mundo #MiCDMX | Foto: @aranxabd,una vista espectacular de una de las ciudades mas impresionantes del mundo mic dmx  foto
¿Cómo estás viviendo este fin de semana largo en la #CDMX? | Foto: @wtferni,como estas viviendo este fin de semana largo en la c dmx  foto
Comparte con nosotros las fotos que tomes en la #CDMX este fin de semana largo etiquetándonos o usando el hashtag #MiCDMX | Foto: @PabloLyonnet,comparte con nosotros las fotos que tomes en la c dmx este fin de semana largo etiquetandonos o usando el hashtag mic dmx  foto
"No dejes de compartir con nosotros tus fotos de la #CDMX etiquetándonos o usando el hashtag #MiCDMX. Aquí, en Casa Frissac | Foto: @yarelimy",no dejes de compartir con nosotros tus fotos de la c dmx etiquetandonos o usando el hashtag mic dmx aqui en casa frissac  foto
¿Ya fuiste a ver la exposición de #StanleyKubrick en la #CinetecaNacional? ¿Cuál fue tu momento favorito? | Foto: ellas.sinfronteras,ya fuiste a ver la exposicion de stanley kubrick en la cine tec a nacional cual fue tu momento favorito  foto ellassinfronteras
¿Te quedarás en la #CDMX en este puente o aprovecharás para explorar la ciudad? | Foto: @diegovelasco,te quedaras en la c dmx en este puente o aprovecharas para explorar la ciudad  foto
